sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;Wing size
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1068;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1078;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1080;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1092;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1112;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1114;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1117;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Consul;Consul_fabius;(Cramer, 1776);;44.88
bor1048;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1049;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1050;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1006;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1051;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1057;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1004;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1009;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1010;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1014;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1044;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1052;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1054;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1063;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1042;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1018;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1097;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1108;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1114;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1120;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(Hübner, [1831]);;45.4
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1001;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1050;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1057;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1023;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1045;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1046;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1039;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1010;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1013;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1014;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1015;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1016;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1026;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1028;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1033;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1036;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1056;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1069;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1070;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1073;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1074;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1012;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1112;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1117;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_creusa;(Hübner, [1821]);;48
bor1061;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_geraensis;Rebel, 1922;;
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_geraensis;Rebel, 1922;;
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1001;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1050;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1023;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1024;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1013;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1014;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1015;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1022;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1033;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1040;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1043;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1061;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1070;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1073;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1012;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1120;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;44.55
bor1048;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1001;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1002;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1049;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1050;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1006;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1051;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1057;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1023;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1024;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1003;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1004;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1007;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1009;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1010;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1011;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1015;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1040;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1043;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1044;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1047;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1053;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1054;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1061;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1062;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1064;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1065;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1066;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1067;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1070;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1072;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1073;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1074;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1042;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1018;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1090;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1092;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1093;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1094;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1095;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1097;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1100;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1103;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1104;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1110;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1111;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1114;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1118;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1115;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1117;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1113;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1120;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1121;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;20.22
bor1048;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1001;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1002;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1049;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1006;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1051;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1057;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1019;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1020;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1021;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1023;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1024;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1045;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1046;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1039;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1004;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1005;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1007;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1008;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1009;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1010;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1011;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1013;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1014;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1015;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1016;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1022;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1025;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1026;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1027;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1028;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1029;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1030;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1031;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1032;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1033;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1034;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1035;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1036;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1037;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1038;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1040;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1041;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1043;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1044;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1047;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1052;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1053;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1054;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1055;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1056;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
bor1058;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;22.94
